ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	GlobalOutlier	GlobalOutlierReason	OutlierFrequency	GeneID
32173	Uba1_01	Uba1	Uba1	"NM_001136085.2,NM_001276316.1,NM_009457.4,XM_030251302.1,NM_001276317.1"	GRCm38.p6	chrX:20671407-20671444	False		0	22201
15922	Btbd35f1_01	Btbd35f1	"Btbd35f6,Btbd35f7,Btbd35f4,Btbd35f5,Btbd35f2,Btbd35f3,Btbd35f1,Btbd35f8,Btbd35f9,Btbd35f29,Btbd35f28,Btbd35f25,Btbd35f27,Btbd35f26,Btbd35f21,Btbd35f20,Btbd35f23,Btbd35f22,LOC100048813,Gm5925,Gm14367,Btbd35f14,Btbd35f15,Btbd35f16,Btbd35f17,Btbd35f10,Btbd35f11,Btbd35f12,Btbd35f13,Btbd35f18,Btbd35f19,Btbd35f30"	"XM_001475289.5,NM_001085554.1,NM_001243001.1,XR_386864.2,NM_001374723.1,NR_040410.1,XR_141493.5,NM_001085552.2,NM_001085553.1,NM_001374720.1,NM_001099643.2,NM_001243024.1,NM_001085545.1,NM_001243015.1,NM_027955.3,XM_001474942.6,XM_003688965.4,NM_001085543.1,NM_001270669.1,NM_001270667.1,NM_001282034.1,XM_003688969.5,XM_003688968.4,NM_001085523.1,XM_003688967.3,NM_001085551.1,NM_001168334.1,NM_001099333.3,XM_003688961.3,NM_001243011.1,NM_001168337.1,XM_003688963.3,NM_001145038.1,XM_001474927.6"	GRCm38.p6	"chrX:4038911-4038951,chrX:32048987-32049027,chrX:33314581-33314621,chrX:32975140-32975180,chrX:3701476-3701516,chrX:33701098-33701138,chrX:3955719-3955759,chrX:32895783-32895823,chrX:4289962-4290002,chrX:32561298-32561338,chrX:31715958-31715998,chrX:4197819-4197859,chrX:33576063-33576103,chrX:4371879-4371919,chrX:32727352-32727392,chrX:5149834-5149874,chrX:32279637-32279677,chrX:31337612-31337652,chrX:3442407-3442447,chrX:33955342-33955382,chrX:4953378-4953418,chrX:31118832-31118872,chrX:34451682-34451722,chrX:4516832-4516872,chrX:34160301-34160341,chrX:33658383-33658423,chrX:5670310-5670350,chrX:3078118-3078158,chrX:3751602-3751642,chrX:4801648-4801688,chrX:31382635-31382675"	False		0	100040781
14367	Aco2_01	Aco2	Aco2	NM_080633.2	GRCm38.p6	chr15:81895296-81895331	False		0	11429
15955	Bysl_01	Bysl	Bysl	NM_016859.3	GRCm38.p6	chr17:47603928-47603965	False		0	53414
20818	Gnb1_01	Gnb1	Gnb1	"NM_001160016.1,NM_008142.4,XM_017319977.2,NM_001160017.1"	GRCm38.p6	chr4:155543140-155543177	False		0	14688
32854	Wdr36_01	Wdr36	Wdr36	"NM_001110016.1,NM_144863.4,NM_001110015.1,XM_006525847.4"	GRCm38.p6	chr18:32845608-32845643	False		0	225348
32246	Ubqln4_01	Ubqln4	Ubqln4	"XM_006502396.3,NM_033526.2,XM_030252929.1"	GRCm38.p6	chr3:88556787-88556826	False		0	94232
19035	Errfi1_01	Errfi1	Errfi1	"NM_133753.2,NM_001356323.1"	GRCm38.p6	chr4:150866485-150866522	False		0	74155
27859	Rab11b_01	Rab11b	Rab11b	"XM_006523887.4,XM_030249599.1,NM_008997.3"	GRCm38.p6	chr17:33749910-33749945	False		0	19326
17034	Cipc_01	Cipc	Cipc	"NM_001289429.1,XM_006515710.3,XM_017315031.2,NM_173735.3,NM_001289432.1,XM_030246661.1,XM_011244079.3,XM_030246660.1,XM_006515712.4,XM_006515713.4,NM_001289431.1,NR_157110.1,NM_001289430.1,NM_001364274.1"	GRCm38.p6	chr12:86962406-86962449	False		0	217732
20626	Gm51591_01	Gm51591	"Gm51571,Gm51573,Gm51593,Gm51592,Gm51591,Gm51572,Gm51594"	"XM_030243900.1,XM_030243916.1,XM_030243917.1,XM_030243902.1,XM_030243914.1,XM_030243915.1,XM_030243901.1"	GRCm38.p6	"chr8:55383831-55383865,chr8:55380535-55380569,chr8:55373917-55373951,chr8:55377224-55377258,chr8:55367345-55367379,chr8:55120482-55120516,chr8:55117177-55117211"	False		0	115486932
29770	Slc8a1_01	Slc8a1	Slc8a1	"NM_001286684.1,XM_006523938.2,XM_006523943.2,XM_006523937.2,XM_006523934.2,XM_017317368.2,XM_006523939.2,XM_006523942.2,NR_104580.1,NM_001112798.2,XM_017317371.2,NM_011406.3,XM_006523944.2,XM_006523941.2,XM_006523940.2,XM_006523936.2,XM_006523935.2,XM_006523932.2,XM_017317369.2,XM_017317370.2,XM_006523933.2"	GRCm38.p6	chr17:81649547-81649596	False		0	20541
29239	Sgip1_01	Sgip1	Sgip1	"NM_144906.2,XR_001784206.2,XR_001784208.2,XR_376370.4,XR_001784207.2,XM_006503430.2,NM_001285852.1,NM_001285860.1,NM_001285859.1,NM_001285862.1,XM_017320403.2,XR_376363.4,XR_003955027.1,XR_003955028.1,XR_003955026.1,XR_376360.4,XR_376361.4,XR_376364.4,XR_376365.4,XR_003955025.1,XR_003955024.1,XR_376359.4,XR_376362.4,XM_006503429.4,XM_006503428.4,XR_376369.4,XR_003955023.1,XM_030253827.1,XR_003955022.1,XM_006503427.4,XM_030253826.1"	GRCm38.p6	chr4:102870676-102870713	False		0	73094
13953	2510039O18Rik_01	2510039O18Rik	2510039O18Rik	"NM_029841.3,XM_006539279.4"	GRCm38.p6	chr4:147941795-147941829	False		0	77034
30308	Srpr_01	Srpr	Srpr	NM_026130.1	GRCm38.p6	chr9:35212381-35212420	False		0	67398
23044	Lpgat1_01	Lpgat1	Lpgat1	"XM_030253583.1,XM_006497156.4,XM_017320202.2,XM_006497157.4,XM_030253584.1,NM_172266.3,XM_006497153.4,NM_001134829.1"	GRCm38.p6	chr1:191778429-191778468	False		0	226856
24963	Nsmce4a_01	Nsmce4a	Nsmce4a	NM_001162855.1	GRCm38.p6	chr7:130539072-130539107	False		0	67872
18338	Dnaja3_01	Dnaja3	Dnaja3	"NM_001135112.1,NM_023646.4"	GRCm38.p6	chr16:4696396-4696443	False		0	83945
23829	Mmadhc_01	Mmadhc	Mmadhc	"NM_001348198.1,XM_006497596.4,NM_001348199.1,NM_001348200.1,XM_006497598.2,XM_006497597.4,XM_017314908.1,XM_011239002.2,XM_030246615.1,NM_133839.3,XM_030246620.1"	GRCm38.p6	chr2:50291397-50291434	False		0	109129
18479	Dr1_01	Dr1	Dr1	NM_026106.4	GRCm38.p6	chr5:108269698-108269733	False		0	13486
17523	Crip2_01	Crip2	Crip2	"NM_001347443.1,XM_030246890.1,NM_024223.2"	GRCm38.p6	chr12:113143478-113143512	False		0	68337
34144	Uqcr11_01	Uqcr11	Uqcr11	NM_025650.2	GRCm38.p6	chr10:80404175-80404213	False		0	66594
26708	Pgrmc2_01	Pgrmc2	Pgrmc2	NM_027558.1	GRCm38.p6	chr3:41082627-41082663	False		0	70804
26778	Pianp_01	Pianp	Pianp	"XM_006506236.3,NM_001145926.1,NM_001145927.1,XM_006506234.3,NM_175696.4,XM_030255439.1"	GRCm38.p6	chr6:124999235-124999269	False		0	319352
23695	Mfsd1_01	Mfsd1	Mfsd1	"XM_030252759.1,NM_025813.3"	GRCm38.p6	chr3:67589900-67589935	False		0	66868
28865	Saxo2_01	Saxo2	Saxo2	"NM_177894.4,XM_030242693.1,XM_011241834.2,XM_030242694.1"	GRCm38.p6	chr7:82643721-82643770	False		0	330577
16774	Cenpq_01	Cenpq	Cenpq	NM_031863.4	GRCm38.p6	chr17:40933098-40933137	False		0	83815
18015	Dctn6_01	Dctn6	Dctn6	"NM_001293758.1,XM_030243417.1,NM_001293757.1,XM_030243416.1,XM_006509094.3,NM_001293759.1,NM_011722.4"	GRCm38.p6	chr8:34097259-34097293	False		0	22428
30453	Stk32b_01	Stk32b	Stk32b	NM_022416.2	GRCm38.p6	chr5:37490506-37490541	False		0	64293
16104	Camkk2_01	Camkk2	Camkk2	"XM_006530232.4,NM_001199676.1,XM_006530233.4,XM_006530230.4,XM_006530235.4,XM_017320763.2,NM_145358.2,XM_006530231.4,XM_006530236.4,XM_030254307.1,XM_030254306.1,XM_006530234.4"	GRCm38.p6	chr5:122746342-122746385	False		0	207565
33816	H3c2_01	H3c2	H3c2	NM_178203.3	GRCm38.p6	chr13:23752788-23752822	False		0	319150
33846	Igfbp3_01	Igfbp3	Igfbp3	"XM_011243665.3,NM_008343.2"	GRCm38.p6	chr11:7210139-7210176	False		0	16009
19074	Etf1_01	Etf1	Etf1	"XM_030250436.1,NM_144866.3"	GRCm38.p6	chr18:34914035-34914080	False		0	225363
26488	Pcmtd1_01	Pcmtd1	Pcmtd1	"NM_183028.3,XM_006495536.4,XR_373188.3,XM_006495535.3"	GRCm38.p6	chr1:7147643-7147692	False		0	319263
30823	Tbc1d13_01	Tbc1d13	Tbc1d13	"XM_030252063.1,XM_006498320.3,XM_006498321.3,XM_030252065.1,XM_030252062.1,XM_006498323.4,XM_006498322.3,NM_146252.3,XM_017319254.2,XM_030252064.1"	GRCm38.p6	chr2:30146823-30146858	False		0	70296
31841	Trim43a_01	Trim43a	Trim43a	"NM_001034906.3,NM_001357687.1"	GRCm38.p6	chr9:88588171-88588205	False		0	547109
29368	Sirpa_01	Sirpa	Sirpa	"NM_001291021.1,XM_017316564.2,XM_030248735.1,XM_030248740.1,NM_001291020.1,XM_030248738.1,XM_006498986.4,NM_001291022.1,NM_001355158.1,NM_007547.4,XM_017316569.2,NM_001291019.1,NM_001177647.2,NM_001355160.1,XM_017316568.2"	GRCm38.p6	chr2:129618502-129618536	False		0	19261
52128	Ube2d2b_01	Ube2d2b	Ube2d2b	NM_001276397.1			False		0	73318
22553	Klhl2_01	Klhl2	Klhl2	"XM_017313011.1,NM_178633.3,XM_017313012.2"	GRCm38.p6	chr8:64811699-64811742	False		0	77113
14760	Alcam_01	Alcam	Alcam	"NM_001331110.1,NM_009655.3"	GRCm38.p6	chr16:52305565-52305602	False		0	11658
16454	Ccnl2_01	Ccnl2	Ccnl2	"XR_001784165.2,XM_011250305.3,XR_001784166.2,XR_881434.3,XM_030253679.1,NM_207678.1,XR_003954988.1"	GRCm38.p6	chr4:155815255-155815304	False		0	56036
18751	Eid1_01	Eid1	Eid1	NM_025613.3	GRCm38.p6	chr2:125673208-125673243	False		0	58521
26864	Pitpnb_01	Pitpnb	Pitpnb	"NM_001301643.1,NM_001359215.1,NM_019640.5,NM_001301644.1,NM_001301666.1,NM_001359217.1,NM_001359216.1"	GRCm38.p6	chr5:111380267-111380301	False		0	56305
18769	Eif2s1_01	Eif2s1	Eif2s1	NM_026114.3	GRCm38.p6	chr12:78877196-78877233	False		0	13665
18459	Dpp8_01	Dpp8	Dpp8	"NM_028906.2,XM_006511517.4,XM_030244687.1,XR_003948041.1"	GRCm38.p6	chr9:65074453-65074498	False		0	74388
28896	Scarb2_01	Scarb2	Scarb2	NM_007644.4	GRCm38.p6	chr5:92505193-92505228	False		0	12492
17306	Col15a1_01	Col15a1	Col15a1	"NM_009928.3,XR_001784085.2,XM_006537601.2"	GRCm38.p6	chr4:47249169-47249206	False		0	12819
31901	Trmu_01	Trmu	Trmu	"XR_384047.2,XM_006521425.2,NM_028063.2,XM_006521423.4,XM_006521422.2,XR_001781567.1,XM_006521424.2"	GRCm38.p6	chr15:85882726-85882760	False		0	72026
28883	Scaf8_01	Scaf8	Scaf8	NM_134123.3	GRCm38.p6	chr17:3164163-3164198	False		0	106583
19628	Fkbp4_01	Fkbp4	Fkbp4	NM_010219.4	GRCm38.p6	chr6:128433209-128433248	False		0	14228
31835	Trim37_01	Trim37	Trim37	"NM_001363025.1,NM_197987.2,XM_011249212.3,XM_011249210.2,NM_001363027.1,NM_001363028.1,NM_001363026.1,XM_006534072.3"	GRCm38.p6	chr11:87145523-87145562	False		0	68729
31509	Tmem61_01	Tmem61	Tmem61	NM_001370848.1	GRCm38.p6	chr4:106499198-106499233	False		0	329909
32761	Vps50_01	Vps50	Vps50	"NM_024260.5,NM_001167750.1,NM_001167751.1"	GRCm38.p6	chr6:3520215-3520250	False		0	73288
27510	Prpf4b_01	Prpf4b	Prpf4b	"XM_017315429.1,XM_030247197.1,XM_017315428.1,XM_006516582.4,XM_006516584.4,XM_030247191.1,NM_013830.3,XM_030247192.1,XM_030247193.1,XM_017315426.1,XM_017315434.1,XM_030247199.1,XM_017315435.2,XM_017315439.2,XM_030247198.1,XM_017315441.2,NR_165079.1,NR_165078.1,XM_030247194.1,XM_030247200.1,XM_030247201.1,XM_017315432.2,XM_017315433.1,XM_017315440.2,XM_030247196.1,XM_017315430.1,XM_017315431.1,XM_006516583.4,NM_013830.2,XM_017315436.2,XM_017315425.1"	GRCm38.p6	chr13:34883430-34883465	False		0	19134
23897	Morf4l1_01	Morf4l1	"Morf4l1b,Morf4l1-ps1,Morf4l1"	"NM_001357780.1,NM_024431.3,NR_038091.1,NM_001326287.1,NM_001039147.2"	GRCm38.p6	"chr19:41525345-41525379,chr16:24529399-24529433,chr9:90114536-90114570"	False		0	627352
27686	Ptar1_01	Ptar1	Ptar1	"XM_006527361.4,NM_028208.1"	GRCm38.p6	chr19:23694341-23694378	False		0	72351
23386	Map3k10_01	Map3k10	Map3k10	"XR_001785564.2,XM_017322290.2,XM_017322289.2,NM_001290528.1,XM_017322288.2,XM_030242617.1,XR_003946484.1,XR_001785565.2,XM_030242618.1,XM_017322287.2"	GRCm38.p6	chr7:27668459-27668493	False		0	269881
20384	Gm29758_01	Gm29758	Gm29758	XM_006515297.4	GRCm38.p6	chr12:20451621-20451656	False		0	101055987
11271	Zfp24_01	Zfp24	Zfp24	"NM_001357447.1,NM_001357448.1,NM_021559.3"	GRCm38.p6	chr18:24017987-24018024	False		0	59057
24763	Nme2_01	Nme2	Nme2	"NM_008705.5,NM_001077529.2"	GRCm38.p6	chr11:93951930-93951964	False		0	18103
18414	Dock3_01	Dock3	Dock3	"XM_011242871.2,XM_017313260.2,XM_011242870.2,NM_153413.2,XM_011242869.2,XM_030244177.1,XM_011242873.2,XM_011242872.2,XM_030244178.1,XR_001778834.2,XM_011242875.3,XM_006511691.2"	GRCm38.p6	chr9:107062029-107062068	False		0	208869
26614	Pea15a_01	Pea15a	Pea15a	"NM_001329869.1,NM_001329871.1,XM_006496702.1,NM_011063.3"	GRCm38.p6	chr1:172200536-172200570	False		0	18611
33134	Zc3h4_01	Zc3h4	Zc3h4	"XM_006540108.4,XM_006540104.3,XM_006540105.3,XM_006540102.4,NM_198631.2,XM_011250604.3,XM_030242687.1,XM_006540107.4,XM_006540106.4,XM_006540103.4,XM_030242688.1"	GRCm38.p6	chr7:16422204-16422239	False		0	330474
15444	Atp5d_01	Atp5d	Atp5d	"XM_030245211.1,XM_030245210.1,XM_017314052.2,XM_030245209.1,NM_001347092.1,XM_030245213.1,XM_030245212.1,NM_025313.2"	GRCm38.p6	chr10:80143951-80143985	False		0	66043
27809	Pwwp3a_01	Pwwp3a	Pwwp3a	"XM_006514025.2,XM_030245246.1,XM_006514026.2,NM_023431.5"	GRCm38.p6	chr10:80232588-80232623	False		0	68114
32858	Wdr41_01	Wdr41	Wdr41	"XM_017315491.2,NM_172590.3,XM_006517584.3"	GRCm38.p6	chr13:95005741-95005780	False		0	218460
27736	Ptp4a1_01	Ptp4a1	"Gm13363,Ptp4a1"	"XM_006495798.4,NM_011200.2,XM_006495799.3,NR_002688.1"	GRCm38.p6	"chr2:19993128-19993169,chr1:30944616-30944657"	False		0	19243
26164	Osbpl8_01	Osbpl8	Osbpl8	"XM_006513638.2,XM_006513637.3,NM_001003717.1,NM_175489.3,XM_030245087.1"	GRCm38.p6	chr10:111267685-111267720	False		0	237542
29845	Smap2_01	Smap2	Smap2	"XM_006503378.3,XM_006503379.4,XM_006503380.2,NM_133716.3"	GRCm38.p6	chr4:121016768-121016802	False		0	69780
15484	Atp8a1_01	Atp8a1	Atp8a1	"XM_006503704.4,NM_009727.3,XM_006503705.4,XM_006503703.4,XM_017320624.2,NM_001038999.2,XM_017320623.2,NM_001284345.1,XM_017320626.1,XM_011240698.3,XM_017320625.2"	GRCm38.p6	chr5:67769103-67769142	False		0	11980
15635	Baz1b_01	Baz1b	Baz1b	"NM_011714.2,XM_011240880.2"	GRCm38.p6	chr5:135216705-135216744	False		0	22385
21301	Hadhb_01	Hadhb	Hadhb	"XM_017320829.2,NM_145558.2,NM_001289799.1,NM_001289798.1"	GRCm38.p6	chr5:30172643-30172680	False		0	231086
28494	Rnf4_01	Rnf4	Rnf4	"NM_001304270.1,NM_011278.5,NM_001304269.1"	GRCm38.p6	chr5:34351252-34351301	False		0	19822
17219	Cnbp_01	Cnbp	Cnbp	"NM_001109745.1,NM_001355195.1,NM_013493.3,NM_001347325.1,NM_001109746.1"	GRCm38.p6	chr6:87845484-87845518	False		0	12785
26651	Pex19_01	Pex19	Pex19	"NM_001159525.1,NM_001356514.1,NM_023041.3,NM_001356513.1"	GRCm38.p6	chr1:172129902-172129949	False		0	19298
14754	Aktip_01	Aktip	Aktip	"XM_030243297.1,XM_030243296.1,XM_006530673.4,NM_001302337.1,NM_001302266.1,XM_017312574.2,NM_001358935.1,NM_001358934.1,NM_001358938.1,NM_001302268.1,XM_011248303.3,NM_001302267.1,XM_011248307.3,XM_011248306.3,XM_030243289.1,XM_011248304.3,XM_030243293.1,XM_030243292.1,XM_017312571.1,XM_030243291.1,NM_010241.5,NM_001358937.1,XM_030243290.1,XM_030243295.1,NM_001358936.1,XM_030243294.1"	GRCm38.p6	chr8:91129613-91129652	False		0	14339
17760	Cxxc1_01	Cxxc1	Cxxc1	"NM_028868.3,XM_006526302.3"	GRCm38.p6	chr18:74217238-74217277	False		0	74322
22943	Lima1_01	Lima1	Lima1	"NM_023063.4,XR_001781560.2,XM_030248689.1,XM_006521245.1,NM_001113545.1"	GRCm38.p6	chr15:99796760-99796795	False		0	65970
29064	Sema3c_01	Sema3c	Sema3c	NM_013657.5	GRCm38.p6	chr5:17662924-17662973	False		0	20348
16529	Cd2bp2_01	Cd2bp2	Cd2bp2	"NM_001357817.1,NM_001285907.1,NM_001285906.1,NM_027353.4,XM_006508198.4,XM_030242979.1,NM_001285905.1"	GRCm38.p6	chr7:127194513-127194552	False		0	70233
16799	Cep350_01	Cep350	Cep350	"XM_006529907.4,XM_006529904.4,XM_030243199.1,XM_006529902.4,XM_006529903.4,XM_006529906.4,XM_006529905.4,NM_001039184.1,XM_006529900.4,XM_030243200.1"	GRCm38.p6	chr1:155962488-155962523	False		0	74081
26713	Phactr4_01	Phactr4	Phactr4	"NM_175306.4,XM_006538456.4,XM_006538457.4,XM_011250172.1,NM_001161797.1"	GRCm38.p6	chr4:132371024-132371059	False		0	100169
31325	Tmem120b_01	Tmem120b	Tmem120b	"XM_006530390.4,XM_011248230.3,XR_001784711.2,NM_001039723.2,XR_387570.4,XR_003955668.1"	GRCm38.p6	chr5:123102286-123102325	False		0	330189
23755	Micu3_01	Micu3	Micu3	"NM_030110.2,XM_017313013.2,XM_006509522.3"	GRCm38.p6	chr8:40335810-40335844	False		0	78506
33653	Atp5g1_01	Atp5g1	Atp5g1	"XM_030245490.1,NM_001161419.1,NM_007506.6"	GRCm38.p6	chr11:96073673-96073967	False		0	11951
24153	Mtch2_01	Mtch2	Mtch2	"NM_019758.3,NM_001317241.1,XM_017319137.2,NM_001317242.1,NM_001317243.1,NM_001317244.1"	GRCm38.p6	chr2:90849600-90849634	False		0	56428
17785	Cygb_01	Cygb	Cygb	"XM_011248674.3,NM_030206.4"	GRCm38.p6	chr11:116649964-116650007	False		0	114886
33127	Zc3h12c_01	Zc3h12c	Zc3h12c	"NM_001162921.2,XM_006510333.3,NM_001368810.1"	GRCm38.p6	chr9:52144146-52144181	False		0	244871
29247	Sgo2b_01	Sgo2b	Sgo2b	NM_001195687.1	GRCm38.p6	chr8:63926935-63926978	False		0	244495
18586	Dynlt1a_01	Dynlt1a	"Dynlt1a,Dynlt1c,Dynlt1b,Dynlt1f"	"NM_001166629.2,XM_030249643.1,NM_001166630.1,NM_001166627.1,XR_003952069.1,NM_009342.2,XM_017317187.2"	GRCm38.p6	"chr17:6649284-6649318,chr17:6607520-6607554,chr17:6310890-6310924,chr17:6435916-6435950"	False		0	100310872
24479	Ncl_01	Ncl	Ncl	"XM_006529238.3,NM_010880.3"	GRCm38.p6	chr1:86353748-86353783	False		0	17975
27716	Ptgfrn_01	Ptgfrn	Ptgfrn	"XM_017319503.2,XM_006501147.3,NM_011197.3"	GRCm38.p6	chr3:101072926-101072965	False		0	19221
30459	Stk38l_01	Stk38l	Stk38l	"NM_001346666.1,XM_006507032.3,XM_030255357.1,XM_006507027.2,XM_017321560.2,XM_006507031.2,XM_030255360.1,NM_172734.3,XM_030255359.1,XM_006507029.4,XM_030255358.1"	GRCm38.p6	chr6:146766203-146766246	False		0	232533
16922	Chd4_01	Chd4	Chd4	"XM_030255054.1,XM_006505285.1,NM_145979.2,XM_017321295.2,XM_006505281.1,XM_017321294.1,XM_006505286.1,XM_006505287.1,XM_030255053.1,XM_017321296.2,NM_001346610.1"	GRCm38.p6	chr6:125100483-125100518	False		0	107932
31139	Thg1l_01	Thg1l	Thg1l	"NM_001290737.1,XM_030246230.1,XM_011249179.2,NM_001080969.3"	GRCm38.p6	chr11:45952826-45952875	False		0	66628
24079	Mrs2_01	Mrs2	Mrs2	"NM_001013389.2,XM_006516707.4"	GRCm38.p6	chr13:25001652-25001693	False		0	380836
26487	Pcmt1_01	Pcmt1	Pcmt1	"NM_001347228.2,NM_001358651.1,XM_011243141.3,NM_001358649.2,NM_001358652.1,XM_030244946.1,XM_017313832.2,NM_001358657.1,NM_008786.3,NM_001358654.1,NM_001358653.1,XM_030244948.1,XM_006512595.4,XM_030244949.1,XM_030244947.1,XM_030244944.1,XM_030244945.1,XM_030244942.1,XM_030244943.1,XM_011243140.2,XM_006512589.4,NM_001358647.1"	GRCm38.p6	chr10:7640713-7640748	False		0	18537
17603	Csnk1d_01	Csnk1d	Csnk1d	"XM_011248662.2,XM_011248663.3,NM_139059.2,NM_027874.2"	GRCm38.p6	chr11:120972386-120972421	False		0	104318
23926	Mplkip_01	Mplkip	Mplkip	NM_025479.6	GRCm38.p6	chr13:17695596-17695630	False		0	66308
31508	Tmem60_01	Tmem60	Tmem60	NM_177601.3	GRCm38.p6	chr5:20886298-20886337	False		0	212090
28218	Retnlg_01	Retnlg	Retnlg	NM_181596.4	GRCm38.p6	chr16:48872945-48872982	False		0	245195
23724	Mgat4b_01	Mgat4b	Mgat4b	NM_145926.3	GRCm38.p6	chr11:50233276-50233311	False		0	103534
26784	Picalm_01	Picalm	Picalm	"NM_001360867.1,XM_006507603.4,XM_006507595.4,XM_006507602.4,XM_030242474.1,XM_006507594.4,NM_001252522.2,XM_030242475.1,XM_006507604.4,NM_001252524.2,NM_146194.5,NM_001252521.2,XM_006507597.4,XM_006507598.4,NM_001252520.2,XM_006507596.4,XM_006507600.4,XM_030242476.1,NM_001252523.2,XM_006507605.4,XM_006507599.4"	GRCm38.p6	chr7:90177514-90177551	False		0	233489
32875	Wdr61_01	Wdr61	Wdr61	"NM_023191.3,NM_001025376.2,XM_011242785.2,NM_001025375.2"	GRCm38.p6	chr9:54728198-54728232	False		0	66317
33654	Atp5g2_01	Atp5g2	Atp5g2	NM_026468.2	GRCm38.p6	chr15:102663083-102663117	False		0	67942
16950	Chmp1a_01	Chmp1a	Chmp1a	NM_145606.3	GRCm38.p6	chr8:123208018-123208052	False		0	234852
31846	Trim47_01	Trim47	Trim47	"NM_172570.5,NM_001205081.1"	GRCm38.p6	chr11:116107921-116107956	False		0	217333
27516	Prps1_01	Prps1	"Prps1l3,Prps1"	"NM_001037746.3,NM_021463.4"	GRCm38.p6	"chr12:57239057-57239091,chrX:140472098-140472132"	False		0	328099
27147	Polr2d_01	Polr2d	Polr2d	"NM_027002.4,NM_001357480.1"	GRCm38.p6	chr18:31791866-31791901	False		0	69241
21601	Hpcal4_01	Hpcal4	Hpcal4	NM_174998.4	GRCm38.p6	chr4:123189158-123189193	False		0	170638
16048	Cacnb1_01	Cacnb1	Cacnb1	"NM_001159319.2,XM_006532092.3,XM_030245499.1,NM_031173.4,NM_001282977.1,NM_001282978.1,XM_006532091.3,XM_030245498.1,XM_017314236.2,XM_006532094.2,NM_145121.3,XM_030245500.1,NM_001159320.2"	GRCm38.p6	chr11:98005738-98005773	False		0	12295
31073	Tfdp1_01	Tfdp1	Tfdp1	"XM_030243405.1,NM_009361.3,XM_017312659.2,XM_011242048.1,XM_006508751.4,XM_017312658.2,XM_030243406.1,XM_017312657.2,NM_001291765.1,NM_001291768.1,XM_030243407.1,XM_006508755.2,XM_030243403.1,NM_001358991.1,XM_030243411.1,XM_030243410.1,NM_001291766.1,XM_030243408.1,XM_030243409.1,XM_030243404.1"	GRCm38.p6	chr8:13369509-13369546	False		0	21781
31822	Trim28_01	Trim28	Trim28	NM_011588.3	GRCm38.p6	chr7:13025681-13025718	False		0	21849
26220	Oxr1_01	Oxr1	Oxr1	"NM_001358976.1,XM_006520526.4,NM_001130166.1,XM_006520531.3,XR_001781501.2,XR_001781500.1,NM_001358978.1,NR_152565.1,XR_001781499.1,NM_130885.2,NM_001130163.1,XM_030248362.1,NM_001130165.2,NM_001358977.1,NM_001130164.1"	GRCm38.p6	chr15:41851467-41851504	False		0	170719
21846	Igf1r_01	Igf1r	Igf1r	"XM_006540644.4,XM_006540645.4,XM_006540643.4,NM_010513.2,XM_017321986.2,XM_006540642.4,XM_006540641.4"	GRCm38.p6	chr7:68169968-68170007	False		0	16001
30621	Syde1_01	Syde1	Syde1	"NM_027875.1,XM_006514148.1,XR_001779604.2"	GRCm38.p6	chr10:78590178-78590212	False		0	71709
23493	Mbd3_01	Mbd3	Mbd3	"NM_013595.3,NM_001306143.1"	GRCm38.p6	chr10:80395125-80395160	False		0	17192
28632	Rps24_01	Rps24	Rps24	"NM_001360585.1,NM_001360584.1,NM_207635.2,NM_001360586.1,NM_011297.3,XM_030247696.1,NM_207634.2"	GRCm38.p6	chr14:24493435-24493469	False		0	20088
27378	Prdx2_01	Prdx2	Prdx2	"NM_001317385.1,NM_011563.6"	GRCm38.p6	chr8:84971329-84971366	False		0	21672
14357	Acin1_01	Acin1	Acin1	"XM_006519296.2,NM_023190.3,XM_006519297.2,XR_003950873.1,XR_003950872.1,XM_030247896.1,XR_003950868.1,XR_003950869.1,XM_006519308.4,NM_001374770.1,XM_006519298.4,NM_001242605.1,XR_003950867.1,XM_030247893.1,NM_001242606.1,NM_001085472.2,XM_006519304.4,XM_030247895.1,XM_030247894.1,NM_019567.3,XM_006519301.2,XR_003950876.1,NM_001085473.2,XR_003950875.1,XR_003950874.1,XR_003950871.1,XR_003950870.1"	GRCm38.p6	chr14:54644212-54644247	False		0	56215
31732	Tpra1_01	Tpra1	Tpra1	"XM_006506064.2,XR_377450.2,NM_011906.2,XM_006506062.2,XM_006506063.2,XM_006506061.3"	GRCm38.p6	chr6:88909717-88909754	False		0	24100
19961	Gars_01	Gars	Gars	NM_180678.3	GRCm38.p6	chr6:55050328-55050369	False		0	353172
26158	Osbpl1a_01	Osbpl1a	Osbpl1a	"NM_001252489.1,XM_006526148.3,XM_017317962.2,XM_030250567.1,NM_001252491.1,XM_030250566.1,XM_017317963.2,NM_001252490.1,XM_006526144.4,XM_017317960.2,XM_017317961.2,XM_017317964.1,XM_017317965.1,XM_006526147.3,XM_006526141.4,XM_030250563.1,NM_207530.3,XM_030250569.1,XM_030250568.1,XM_006526143.4,XM_006526142.4,NR_045524.1,XM_030250565.1,XM_030250564.1,NM_001252493.1,NM_001252492.1"	GRCm38.p6	chr18:12766946-12766983	False		0	64291
